@TEST stuff, where in/xline are partially Floats!
@File_Version: 4
@Coordinate_Type_is: 3
@Export_Type_is: 1
@Number_of_Projects 1
@Project_Type_Name: , 3,TROLL_WEST,
@Project_Unit_is: meters , ST_ED50_UTM31N_P23031_T1133 , PROJECTED_COORDINATE_SYSTEM
#File_Version____________-> 4
#Project_Name____________-> TROLL_WEST
#Project_Type____________-> 3
#Export_XY_Unit__________-> meters
#OpenWorks_Project_______-> 'TROLL'
#Master_Project_______->
#Coordinate_type_________-> 3
#Number_of_points_in_hzd_-> 1
#Horizon_internal_id_____-> 20899
#Horizon_extremes_are____-> 1277.54260  2176.45874
#Horizon_onset_is_Maximum_____-> 3
#Horizon_type_is_DEPTH_STRUCTURE______-> 2
#Horizon_color_is________-> 153 0 102
#Horizon_name____________-> ashsk_Sognefjord_Fm_TRW_Top+NH01M01D02_T_interpolate
#Horizon_attribute_______-> DEPTH_STRUCTURE
#Horizon_version_________-> 2013_TDQ
#Horizon_interp_status___-> final
#Horizon_class___________-> interpret
#Export_Z_Unit___________-> meters
#Horizon_onset_type______-> Maximum
#Horizon_data_domain_____-> DEPTH
#Horizon_remark_size_____-> 0

#End_of_Horizon_ASCII_Header_
 1331.0  2009.0   655615.240284   6627263.509993   5874.802200
 1331.0  2008   655605.820393   6627255.293223   6075.176000
 1331.0  2007   655596.400502   6627247.076454   6316.621600
 1340.0  2050   655890.528920   6627727.566240   7341.487000
 1331.0  2006   655586.980611   6627238.859684   6439.808600
 1306.0  2043   656243.646859   6627189.633775   1686.499900
 1306.0  2042   656234.226968   6627181.417005   1686.333300
 1306.0  2045   656262.486642   6627206.067314   1682.199700
 1306.0  2044   656253.066751   6627197.850544   1688.000000
 1306.0  2047   656281.326424   6627222.500853   1669.507000
 1306.0  2046   656271.906533   6627214.284083   1675.565700
 1306.0  2049   656300.166206   6627238.934392   1662.625000
 1306.0  2048   656290.746315   6627230.717622   1665.071800
 1347.0  2013   655455.716471   6627522.454755   14509.807000
 1347.0  2012   655446.296580   6627514.237985   14929.031000
 1347.0  2011   655436.876689   6627506.021216   15601.658000
 1347.0  2010   655427.456798   6627497.804446   15989.010000
 1306.0  2050   656309.586097   6627247.151162   1662.687500
 1331.0  2001   655539.881156   6627197.775837   7094.695300
 1331.0  2000   655530.461264   6627189.559067   7075.033700
 1347.0  2019   655512.235818   6627571.755372   12420.408000
 1347.0  2018   655502.815927   6627563.538602   13099.308000
 1331.0  2005   655577.560720   6627230.642915   6665.531700
 1347.0  2017   655493.396036   6627555.321833   13648.187000
 1331.0  2004   655568.140829   6627222.426145   6935.398400
 1347.0  2016   655483.976145   6627547.105063   13925.822000
 1331.0  2003   655558.720938   6627214.209376   7056.965000
 1340.0  2049   655881.109029   6627719.349470   7375.814500
 1340.0  2048   655871.689138   6627711.132701   7473.688500
 1347.0  2029   655606.434729   6627653.923067   7698.251000
 1347.0  2028   655597.014838   6627645.706297   7838.605000
 1347.0  2027   655587.594947   6627637.489528   7628.044000
 1347.0  2026   655578.175056   6627629.272758   7688.624000
 1347.0  2025   655568.755165   6627621.055989   8470.951000
 1306.0  2029   656111.768384   6627074.599002   1679.666500
 1306.0  2028   656102.348493   6627066.382232   1678.999900
 1306.0  2021   656036.409255   6627008.864846   1676.666700
 1306.0  2020   656026.989364   6627000.648076   1676.583400
 1306.0  2023   656055.249037   6627025.298385   1676.833500
 1306.0  2022   656045.829146   6627017.081615   1676.750100
 1306.0  2025   656074.088820   6627041.731924   1677.000000
 1306.0  2024   656064.668928   6627033.515154   1676.916900
 1306.0  2027   656092.928602   6627058.165463   1678.333300
 1306.0  2026   656083.508711   6627049.948693   1677.666600
 1347.0  2035   655662.954076   6627703.223684   9110.357000
 1347.0  2034   655653.534184   6627695.006914   8920.171000
 1347.0  2033   655644.114293   6627686.790145   8673.347000
 1347.0  2032   655634.694402   6627678.573375   8229.667000
 1347.0  2031   655625.274511   6627670.356606   8001.377400
 1347.0  2030   655615.854620   6627662.139836   7687.318400
 1306.0  2030   656121.188275   6627082.815771   1680.333100
 1347.0  2039   655700.633640   6627736.090762   9801.414000
 1347.0  2038   655691.213749   6627727.873993   9745.521000
 1347.0  2037   655681.793858   6627719.657223   9486.953000
 1347.0  2036   655672.373967   6627711.440454   9277.116000
 1306.0  2039   656205.967295   6627156.766697   1685.625000
 1306.0  2032   656140.028057   6627099.249310   1681.700000
